pid,fid18,tb4_a18_f,tb4_a18_m
211552102,211552,不适用,文盲/半文盲
211552101,211552,小学,文盲/半文盲
211554102,211554,不适用,不适用
211554101,211554,不适用,不适用
211556601,211556,不适用,不适用
211556203,211556,初中,文盲/半文盲
211556102,211556,小学,初中
211556101,211556,高中,不适用
211557101,211557,不适用,小学
211557103,211557,不适用,不适用
211558104,211558,文盲/半文盲,初中
211558105,211558,文盲/半文盲,初中
211558103,211558,初中,文盲/半文盲
211558102,211558,不适用,文盲/半文盲
211558101,211558,不适用,不适用
211560103,211560,高中,小学
211560102,211560,高中,文盲/半文盲
211560101,211560,初中,小学
211563105,211563,初中,小学
211563102,211563,不适用,不适用
211563101,211563,不适用,不适用
211563104,211563,小学,小学
211563103,211563,大专,文盲/半文盲
211564501,211564,不适用,不适用
211564103,211564,小学,文盲/半文盲
211564104,211564,小学,文盲/半文盲
211564102,211564,不适用,不适用
211564101,211564,不适用,不适用
211567102,211567,文盲/半文盲,文盲/半文盲
211567101,211567,文盲/半文盲,不适用
211572101,211572,小学,小学
211579103,211579,初中,初中
211579102,211579,文盲/半文盲,文盲/半文盲
211579101,211579,文盲/半文盲,不适用
211582102,211582,不适用,不适用
211582101,211582,小学,不适用
211584102,211584,大学本科,大学本科
211584101,211584,不适用,不适用
211587103,211587,大专,大学本科
211587102,211587,文盲/半文盲,文盲/半文盲
211587101,211587,不适用,文盲/半文盲
211593103,211593,大专,高中
211593102,211593,不适用,文盲/半文盲
211593101,211593,不适用,文盲/半文盲
